n_index,previous_index_num,movie_title_txt_num,imdb_id,n_of_posters,total_box_office,with_adjusted_box_office,total_label,year,movie_title,year_box_office_label,Rnum_year_box_office_label,groups_num,train_or_test,budget
6145,7843,8312,tt5713232,3,58750,58750,0,2016,Madaari,3,R3,64,train,0
6144,8411,8918,tt5804946,3,58786,58786,0,2016,Catch The ,3,R3,63,train,0
6143,8079,8563,tt5548032,6,58794,58794,0,2016,Oppam ,3,R3,62,train,0
6142,8784,9362,tt6338476,2,58884,58884,0,2016,Lost in London,3,R3,61,train,0
6141,8035,8514,tt5755912,4,59000,59000,0,2016,Barcelona A Love Untold,3,R3,60,train,0
6140,8671,9227,tt5432624,3,59300,59300,0,2016,Bang The Bert Berns Story,3,R3,59,train,0
6139,8877,9476,tt7236640,1,59702,59702,0,2016,Toofan Singh ,3,R3,58,train,0
6138,8862,9459,tt5253282,6,59736,59736,0,2016,Bachelors The ,3,R3,57,train,0
6137,8300,8795,tt5822414,1,60411,60411,0,2016,Sicixia ,3,R3,56,train,0
6136,8182,8671,tt4671772,1,61293,61293,0,2016,Luz de Soledad ,3,R3,55,train,0
6135,8544,9081,tt4442604,4,61406,61406,0,2016,Donald Cried,3,R3,54,train,0
6134,7402,7847,tt4382824,17,62075,62075,0,2016,Army Of One,3,R3,53,train,0
6133,8869,9467,tt3853830,5,62398,62398,0,2016,Tiger Hunter The ,3,R3,52,train,0
6132,7897,8369,tt4265508,6,62813,62813,0,2016,Amateur Night,3,R3,51,train,0
6131,8918,9536,tt4628826,2,63235,63235,0,2016,Bamse och haxans dotter ,3,R3,50,train,0
6130,7973,8451,tt4747848,2,63244,63244,0,2016,Refrigerantes e Cancoes de Amor ,3,R3,49,train,0
6129,7584,8041,tt5352802,2,63918,63918,0,2016,Status Svoboden,3,R3,48,train,0
6128,8868,9466,tt5821256,1,64887,64887,0,2016,Manolo The Boy Who Made Shoes for Lizards ,3,R3,47,train,0
6127,8418,8927,tt5462326,7,65302,65302,0,2016,Mom and Dad ,3,R3,46,train,0
6126,8180,8669,tt5597946,13,65831,65831,0,2016,Debarquement immediat ,3,R3,45,train,0
6125,8266,8758,tt5755796,2,66140,66140,0,2016,Unmarried Wife The ,3,R3,44,train,0
6124,8727,9295,tt5039860,10,66701,66701,0,2016,Dalida ,3,R3,43,train,0
6123,7835,8302,tt4381236,8,67473,69100,0,2016,Greasy Strangler The,3,R3,42,train,0
6122,8021,8500,tt5937296,4,67856,67856,0,2016,Slava ,3,R3,41,train,0
6121,7669,8128,tt5376232,5,68051,68051,0,2016,Jacobinte Swargarajyam ,3,R3,40,train,0
6120,3265,3334,tt0116631,1,68485,68485,0,2016,Alive and Kicking,3,R3,39,train,0
6119,8607,9158,tt4446472,6,68518,68518,0,2016,Porto ,3,R3,38,train,0
6118,8364,8865,tt5279204,1,68618,68618,0,2016,Ride Le ,3,R3,37,train,0
6117,8505,9034,tt5538568,3,68883,68883,0,2016,My Entire High School Sinking Into the Sea,3,R3,36,train,0
6116,7959,8436,tt4054654,17,69322,69322,0,2016,Dog Eat Dog,3,R3,35,train,0
6115,8791,9370,tt3913194,2,69787,69787,0,2016,Turn it Around The Story of East Bay Punk,3,R3,34,train,0
6114,7570,8026,tt3726012,3,69811,71410,0,2016,Mastizaade,3,R3,33,train,0
6113,7459,7908,tt2417712,10,70368,70368,0,2016,Goon Last of the Enforcers,3,R3,32,train,0
6112,7995,8474,tt0094625,45,70695,70695,0,2016,Akira ,3,R3,31,train,0
6111,8873,9472,tt5892354,5,70940,70940,0,2016,Mon Ange ,3,R3,30,train,0
6110,7787,8252,tt5275866,1,70950,73572,0,2016,Norman Lear Just Another Version of You,3,R3,29,train,0
6109,8794,9375,tt5652594,3,71018,71018,0,2016,Voyage a travers le cinema francais ,3,R3,28,train,0
6108,8771,9345,tt3481634,12,71439,71439,0,2016,Inconceivable ,3,R3,27,train,0
6107,7751,8214,tt3551954,7,71916,74568,0,2016,Raiders The Story of the Greatest Fan Film Ever Made,3,R3,26,train,0
6106,8423,8933,tt4451458,7,72361,72361,0,2016,Poesia Sin Fin ,3,R3,25,train,0
6105,7637,8095,tt5270366,2,72829,72829,0,2016,Vaisakhi List ,3,R3,24,train,0
6104,8000,8479,tt4378066,7,73038,73038,0,2016,Cerca de tu casa ,3,R3,23,train,0
6103,8507,9036,tt5173032,6,73121,73121,0,2016,Busters Mal Heart,3,R3,22,train,0
6102,8815,9398,tt4061944,3,73236,73236,0,2016,Te Ata,3,R3,21,train,0
6101,8819,9402,tt5326138,1,73734,73734,0,2016,FirstBorn ,3,R3,20,train,0
6100,7967,8444,tt5129682,7,74712,77474,0,2016,King Cobra ,3,R3,19,train,0
6099,7817,8283,tt4779036,2,77153,79964,0,2016,Dont Blink Robert Frank,3,R3,18,train,0
6098,8886,9489,tt6125690,3,77274,77274,0,2016,Ana Mon Amour ,3,R3,17,train,0
6097,8659,9215,tt6170954,6,77441,77441,0,2016,Naam Shabana ,3,R3,16,train,0
6096,8038,8517,tt4819510,2,78504,78504,0,2016,Chicken People,3,R3,15,train,0
6095,8803,9384,tt5084198,7,78813,78813,0,2016,Kizumonogatari III Reiketsu hen ,3,R3,14,train,0
6094,7985,8463,tt5960464,3,78841,78841,0,2016,Janaan ,3,R3,13,train,0
6093,8573,9122,tt6544850,4,79431,79431,0,2016,My Ex and Whys ,3,R3,12,train,0
6092,7639,8098,tt5649856,1,79828,79828,0,2016,Kabr i Cin Muhur ,3,R3,11,train,0
6091,8248,8738,tt2401585,4,79892,79892,0,2016,Achcham Yenbadhu Madamaiyada ,3,R3,10,train,0
6090,7832,8299,tt4572820,5,80141,83098,0,2016,For the Love of Spock,3,R3,9,train,0
6089,8792,9373,tt4467626,6,81770,81770,0,2016,Scare Campaign ,3,R3,8,train,0
6088,8762,9332,tt4687410,3,81787,81787,0,2016,Mad to be Normal ,3,R3,7,train,0
6087,7628,8086,tt2474932,14,82524,82524,0,2016,Despite the Falling Snow ,3,R3,6,train,0
6086,745,753,tt0118689,34,83297,83297,0,2016,Felak ,3,R3,5,train,0
6085,8756,9326,tt6194934,3,84142,84142,0,2016,Dancing Beethoven ,3,R3,4,train,0
6084,7927,8400,tt0102744,21,84333,84333,0,2016,Down Under ,3,R3,3,train,0
6083,8627,9181,tt5917052,1,86895,86895,0,2016,Jindua ,3,R3,2,train,0
6082,8522,9054,tt5475022,2,87550,87550,0,2016,In Loco Parentis ,3,R3,1,train,0
6081,8687,9246,tt6677500,1,87661,87661,0,2016,Ask Uykusu ,3,R3,0,train,0
5247,8112,8599,tt4929038,5,87719,87719,0,2016,Ornitologo O ,4,R4,160,test,0
5246,8001,8480,tt3584954,2,88431,88431,0,2016,Puerta abierta La ,4,R4,159,test,0
5245,7810,8276,tt4372736,2,90388,90388,0,2016,Because of Gracia,4,R4,158,test,0
5244,8191,8680,tt5556784,2,90544,90544,0,2016,Kodi ,4,R4,157,test,0
5243,7450,7899,tt2262315,8,90573,90573,0,2016,Good Neighbor The ,4,R4,156,test,0
5242,7881,8353,tt2923088,10,90634,90634,0,2016,Windmill Massacre The ,4,R4,155,test,0
5241,8299,8794,tt5129510,6,90861,90861,0,2016,Mort de Louis XIV La ,4,R4,154,test,0
5240,8826,9412,tt7399726,4,91299,91299,0,2016,Yongsoon ,4,R4,153,test,0
5239,7893,8365,tt3165612,22,91441,94822,0,2016,Other People,4,R4,152,test,0
5238,7747,8210,tt5756058,1,91689,91689,0,2016,Politica manual de instrucciones ,4,R4,151,test,0
5237,8303,8798,tt5129674,2,91756,91756,0,2016,Mums List ,4,R4,150,test,0
5236,8251,8741,tt3844876,12,92300,92300,0,2016,Legend Of Ben Hall The ,4,R4,149,test,0
5235,8224,8713,tt1668016,3,92906,92906,0,2016,Een echte Vermeer ,4,R4,148,test,0
5234,8637,9191,tt6397530,1,93139,93139,0,2016,Malapata ,4,R4,147,test,0
5233,158,159,tt0443533,9,93690,93690,0,2016,History of Love The,4,R4,146,test,20000000
5232,8511,9041,tt5154288,8,94100,94100,0,2016,Prevenge ,4,R4,145,test,0
5231,8020,8499,tt5259134,1,94493,94493,0,2016,Adios Amigos ,4,R4,144,test,0
5230,8352,8851,tt5154310,3,94613,94613,0,2016,Fragil equilibrio ,4,R4,143,test,0
5229,7671,8130,tt5518022,3,95384,95384,0,2016,Houston We Have a Problem ,4,R4,142,test,0
5228,7410,7856,tt3567666,13,95743,95743,0,2016,Stratton ,4,R4,141,test,0
5227,7749,8212,tt4176928,4,95962,95962,0,2016,Acantilado ,4,R4,140,test,0
5226,7761,8226,tt5920348,3,96044,96044,0,2016,Pure Art ,4,R4,139,test,0
5225,8484,9007,tt6333058,4,96507,96507,0,2016,Dina ,4,R4,138,test,0
5224,7803,8269,tt5278462,2,96604,99785,0,2016,Author The JT LeRoy Story,4,R4,137,test,0
5223,8479,9001,tt4170344,5,97711,97711,0,2016,I Called Him Morgan,4,R4,136,test,0
5222,8576,9125,tt4514646,2,97787,97787,0,2016,Tim Timmerman Hope of America,4,R4,135,test,0
5221,7842,8311,tt5706568,3,98468,98468,0,2016,Aidas Secrets,4,R4,134,test,0
5220,8226,8715,tt6141468,2,98714,98714,0,2016,pelle dell orso la ,4,R4,133,test,0
5219,7986,8464,tt3330764,7,101263,101263,0,2016,Neighbor The ,4,R4,132,test,0
5218,1162,1177,tt0471042,36,101987,105631,0,2016,Tower ,4,R4,131,test,0
5217,8260,8750,tt4811564,1,102417,102417,0,2016,Furias Las ,4,R4,130,test,0
5216,8183,8672,tt5084196,4,102493,102493,0,2016,Kizumonogatari II Nekketsu hen ,4,R4,129,test,0
5215,7809,8275,tt4365518,4,102509,105714,0,2016,Sufat Chol,4,R4,128,test,0
5214,7729,8191,tt5477402,5,102677,102677,0,2016,Strike a Pose ,4,R4,127,train,0
5213,8696,9256,tt5370828,5,103458,103458,0,2016,Sztuka kochania Historia Michaliny Wislockiej ,4,R4,126,train,0
5212,7815,8281,tt4211044,2,103702,103702,0,2016,Adult Life Skills ,4,R4,125,train,0
5211,7828,8295,tt5117222,4,104094,104094,0,2016,Notes on Blindness ,4,R4,124,train,0
5210,8743,9311,tt1964848,1,105106,105106,0,2016,Kono sekai no katasumi ni ,4,R4,123,train,0
5209,7542,7998,tt5310090,1,106531,109370,0,2016,Saala Khadoos,4,R4,122,train,0
5208,7674,8133,tt5278868,2,106626,108675,0,2016,Lovers And The Despot The,4,R4,121,train,0
5207,8097,8583,tt3282712,1,106986,110753,0,2016,Best Worst Thing That Ever Could Have Happened,4,R4,120,train,0
5206,8314,8809,tt5341098,2,110206,110206,0,2016,O Filho Eterno ,4,R4,119,train,0
5205,7931,8405,tt5375040,7,110408,114176,0,2016,Cameraperson,4,R4,118,train,0
5204,8120,8607,tt6133048,1,110780,110780,0,2016,Bayram Abi ,4,R4,117,train,0
5203,8199,8688,tt5317228,2,110832,110832,0,2016,Tenkrat v raji ,4,R4,116,train,0
5202,8579,9128,tt5466576,3,111195,111195,0,2016,BoBoiBoy The Movie ,4,R4,115,train,0
5201,8206,8695,tt1725969,6,111301,111301,0,2016,Ethel and Ernest ,4,R4,114,train,0
5200,7712,8172,tt3923388,10,111519,111519,0,2016,Call Up The ,4,R4,113,train,0
5199,7586,8043,tt5446858,7,111904,115959,0,2016,Zero Days,4,R4,112,train,0
5198,8087,8571,tt3522734,1,112477,112477,0,2016,Held De ,4,R4,111,train,0
5197,7344,7787,tt1945228,10,112887,112887,0,2016,Voyage of Time,4,R4,110,train,0
5196,8357,8856,tt5952382,3,113279,113279,0,2016,Abacus Small Enough to Jail,4,R4,109,train,0
5195,8486,9010,tt5736290,1,113350,113350,0,2016,Miluji te modre ,4,R4,108,train,0
5194,8783,9361,tt5287168,5,113774,113774,0,2016,Sameblod ,4,R4,107,train,0
5193,7505,7956,tt4656810,2,113853,113853,0,2016,Broken Key The,4,R4,106,train,0
5192,7938,8414,tt5226436,4,114437,114437,0,2016,Fourth Phase The,4,R4,105,train,0
5191,7523,7978,tt4104354,3,114959,119211,0,2016,Caged No More,4,R4,104,train,0
5190,8574,9123,tt5995448,1,115185,115185,0,2016,Muzzikanti ,4,R4,103,train,0
5189,710,718,tt2404311,44,115602,115602,0,2016,Family The ,4,R4,102,train,0
5188,8240,8729,tt6186738,5,116162,116162,0,2016,Doctor Who The Power of the Daleks ,4,R4,101,train,0
5187,8413,8920,tt5158522,10,118421,118421,0,2016,Levelling The ,4,R4,100,train,0
5186,7511,7964,tt5066818,1,118467,122521,0,2016,Remember the Goal,4,R4,99,train,0
5185,8123,8610,tt5255284,1,121139,121139,0,2016,Pirko ,4,R4,98,train,0
5184,7899,8371,tt5774012,8,122126,122126,0,2016,Night Watchman The La Mina ,4,R4,97,train,0
5183,8600,9150,tt6608386,1,122646,122646,0,2016,Dont Take Me Home ,4,R4,96,train,0
5182,8446,8965,tt4074928,10,124852,124852,0,2016,Proyecto Lazaro ,4,R4,95,train,0
5181,8558,9099,tt5952468,2,125227,125227,0,2016,B Side The ,4,R4,94,train,0
5180,7623,8080,tt4085484,1,126535,126535,0,2016,Wide Open Sky,4,R4,93,train,0
5179,7879,8351,tt4273292,11,126642,127709,0,2016,Under the Shadow,4,R4,92,train,0
5178,8629,9183,tt7521400,1,128781,128781,0,2016,Search for Life in Space The,4,R4,91,train,0
5177,8131,8619,tt5096600,2,129210,129210,0,2016,Ami Francois d Assise et ses freres L ,4,R4,90,train,0
5176,8788,9366,tt5072406,6,129547,129547,0,2016,Moka ,4,R4,89,train,0
5175,7684,8144,tt5120640,3,130087,130087,0,2016,Sarbjit,4,R4,88,train,0
5174,7939,8415,tt5235880,6,131962,131962,0,2016,Flying Jatt A,4,R4,87,train,0
5173,8701,9267,tt5215486,2,132369,132369,0,2016,Dawson City Frozen Time,4,R4,86,train,0
5172,8650,9204,tt5371832,1,133650,133650,0,2016,One Thousand Ropes ,4,R4,85,train,0
5171,8858,9454,tt5894778,5,133843,133843,0,2016,Louise en hiver ,4,R4,84,train,0
5170,8157,8645,tt4771160,1,134069,134069,0,2016,Joe Cinques Consolation ,4,R4,83,train,0
5169,8676,9232,tt6522398,3,134432,134432,0,2016,Katamarayudu ,4,R4,82,train,0
5168,8351,8850,tt5234510,3,134672,134672,0,2016,Igelak ,4,R4,81,train,0
5167,8822,9407,tt3740066,2,135400,135400,0,2016,Pop Aye ,4,R4,80,train,0
5166,8744,9312,tt5598172,15,135498,135498,0,2016,Si j etais un homme ,4,R4,79,train,0
5165,8218,8707,tt5297256,26,136353,136353,0,2016,Pulimurugan ,4,R4,78,train,0
5164,8074,8558,tt6079160,1,137446,137446,0,2016,Footprints El Camino de tu Vida ,4,R4,77,train,0
5163,7769,8234,tt3809478,5,137774,142781,0,2016,Kind Words The,4,R4,76,train,0
5162,8763,9333,tt6842524,1,138316,138316,0,2016,Hare Krishna The Mantra The Movement and the Swami Who Started it all,4,R4,75,train,0
5161,7963,8440,tt5016946,5,138424,138424,0,2016,Handsome Devil ,4,R4,74,train,0
5160,8169,8658,tt6130166,1,138630,143589,0,2016,Ism ,4,R4,73,train,0
5159,8767,9337,tt5903708,2,142192,142192,0,2016,Sole Cuore Amore ,4,R4,72,train,0
5158,8863,9460,tt6865478,2,145513,145513,0,2016,Last Dalai Lama The ,4,R4,71,train,0
5157,8534,9070,tt5119264,4,147780,147780,0,2016,Restless Creature Wendy Whelan,4,R4,70,train,0
5156,8682,9241,tt4778500,5,147933,147933,0,2016,Yu wo wakasuhodo no atsui ai ,4,R4,69,train,0
5155,8160,8649,tt6163356,3,149090,154598,0,2016,Michael Moore in TrumpLand,4,R4,68,train,0
5154,191,192,tt4254584,7,150191,155746,0,2016,Kicks,4,R4,67,train,10000000
5153,7577,8033,tt3100274,19,150432,150432,0,2016,Manhattan Nocturne,4,R4,66,train,0
5152,7974,8452,tt5971724,2,150796,156157,0,2016,Seed The Untold Story,4,R4,65,train,0
5151,7513,7966,tt4255304,23,152500,152500,0,2016,Void The ,4,R4,64,train,0
5150,8832,9418,tt5918074,2,153683,153683,0,2016,Death In The Gunj A ,4,R4,63,train,0
5149,8706,9272,tt6021894,3,154252,154252,0,2016,Whiteley ,4,R4,62,train,0
5148,8793,9374,tt5029668,5,154718,154718,0,2016,Paula ,4,R4,61,train,0
5147,8181,8670,tt4034208,5,155400,155400,0,2016,Propera Pell La ,4,R4,60,train,0
5146,8782,9360,tt5929226,3,156233,156233,0,2016,Cuori Puri ,4,R4,59,train,0
5145,8250,8740,tt2137241,2,157806,161456,0,2016,Rock On 2 ,4,R4,58,train,0
5144,7997,8476,tt4704422,4,157938,157938,0,2016,Cartas da Guerra ,4,R4,57,train,0
5142,7962,8439,tt1977755,4,160000,160000,0,2016,Final Recipe ,4,R4,55,train,0
5143,8421,8930,tt4884914,2,160000,160000,0,2016,10000 Miles ,4,R4,56,train,0
5141,7439,7887,tt4653272,4,160208,160208,0,2016,Buena Vista Social Club Adios,4,R4,54,train,0
5140,8895,9504,tt3531176,3,160308,160308,0,2016,Big Sonia,4,R4,53,train,0
5139,7631,8089,tt3601350,2,160450,166268,0,2016,Eva Hesse,4,R4,52,train,0
5138,8005,8484,tt4197642,5,161310,161310,0,2016,Date for Mad Mary A ,4,R4,51,train,0
5137,8137,8625,tt5934126,1,162806,162806,0,2016,Seni Seven Olsun ,4,R4,50,train,0
5136,8730,9298,tt6002522,2,163061,163061,0,2016,Bram Fischer ,4,R4,49,train,0
5135,7983,8461,tt5372466,5,163273,163273,0,2016,Iru Mugan ,4,R4,48,train,0
5134,8668,9224,tt4379536,5,163895,163895,0,2016,Slam Tutto per una ragazza ,4,R4,47,train,0
5133,8262,8752,tt5907916,5,166089,166089,0,2016,Yourself and Yours ,4,R4,46,train,0
5132,2885,2941,tt5034474,30,166339,166339,0,2016,Assignment The ,4,R4,45,train,0
5131,7690,8150,tt4017052,1,167152,167152,0,2016,Pericle il Nero ,4,R4,44,train,0
5130,8237,8726,tt5156746,2,171416,171416,0,2016,Force 2 ,4,R4,43,train,0
5129,7827,8294,tt5337758,3,172533,178916,0,2016,Jheronimus Bosch Touched by the Devil,4,R4,42,train,0
5128,8065,8549,tt6419434,1,173986,173986,0,2016,07 19 La Hora del Temblor ,4,R4,41,train,0
5127,8083,8567,tt6450178,1,175952,175952,0,2016,Grand Father ,4,R4,40,train,0
5126,8285,8779,tt6129730,3,178812,178812,0,2016,Yeon ae dam ,4,R4,39,train,0
5125,8635,9189,tt5612576,2,180669,180669,0,2016,Il Padre D Italia ,4,R4,38,train,0
5124,8666,9222,tt0347690,1,180744,180744,0,2016,O Lyubvi ,4,R4,37,train,0
5123,8754,9324,tt4840554,4,181406,181406,0,2016,Ideal L ,4,R4,36,train,0
5122,8731,9299,tt4741708,6,181757,181757,0,2016,Fils de Jean Le ,4,R4,35,train,0
5121,7395,7840,tt4334266,20,182226,182226,0,2016,Bad Batch The,4,R4,34,train,0
5120,178,179,tt3103166,2,182695,189446,0,2016,Masked Saint The,4,R4,33,train,3500000
5119,8699,9260,tt6176928,5,182799,182799,0,2016,Whose Streets,4,R4,32,train,0
5118,8700,9261,tt3896738,12,183698,183698,0,2016,Hounds of Love ,4,R4,31,train,0
5117,8280,8774,tt5333110,11,184271,184271,0,2016,Zjednoczone stany milosci ,4,R4,30,train,0
5116,7841,8310,tt0088727,7,184828,184828,0,2016,Anne of Green Gables ,4,R4,29,train,0
5115,8643,9197,tt5513718,1,186978,186978,0,2016,Gary of the Pacific ,4,R4,28,train,0
5114,8669,9225,tt6475250,2,187021,187021,0,2016,Assassination Classroom 365 Days ,4,R4,27,train,0
5113,8535,9071,tt4818804,5,187558,187558,0,2016,King of the Belgians ,4,R4,26,train,0
5112,8634,9188,tt6500276,5,187910,187910,0,2016,Posle Tebya ,4,R4,25,train,0
5111,8865,9462,tt4443658,15,188756,188756,0,2016,Better Watch Out ,4,R4,24,train,0
5110,8551,9092,tt5776208,18,191408,191408,0,2016,Resident Evil Vendetta,4,R4,23,train,0
5109,8802,9383,tt7317404,7,192176,192176,0,2016,Kkumui Jein ,4,R4,22,train,0
5108,8838,9427,tt6333092,2,192407,192407,0,2016,Take Every Wave The Life of Laird Hamilton,4,R4,21,train,0
5107,8398,8902,tt6346162,2,192651,192651,0,2016,Disneys Newsies The Broadway Musical,4,R4,20,train,0
5106,8067,8551,tt5789664,3,193615,193615,0,2016,Peterburg Tolko po lyubvi ,4,R4,19,train,0
5105,8109,8596,tt6126294,6,199572,199572,0,2016,Remo ,4,R4,18,train,0
5104,7789,8254,tt4129870,5,200242,207647,0,2016,White Girl,4,R4,17,train,0
5103,8663,9219,tt5966990,3,200379,200379,0,2016,California Typewriter,4,R4,16,train,0
5102,8592,9142,tt6333056,4,200431,200431,0,2016,City of Ghosts ,4,R4,15,train,0
5101,8708,9274,tt2516966,2,200558,200558,0,2016,Posesion de Altair La ,4,R4,14,train,0
5100,8610,9162,tt1673702,14,200663,200663,0,2016,vie Une ,4,R4,13,train,0
5099,7696,8156,tt4626160,1,203124,203124,0,2016,Poveda ,4,R4,12,train,0
5098,7461,7910,tt2597892,12,203624,203624,0,2016,Viral,4,R4,11,train,0
5097,7722,8183,tt5721654,3,204694,204694,0,2016,Fiore ,4,R4,10,train,0
5096,7965,8442,tt4161564,5,205179,205179,0,2016,Effet Aquatique L ,4,R4,9,train,0
5095,8536,9072,tt5787384,5,205212,205212,0,2016,Past Life ,4,R4,8,train,0
5094,8010,8489,tt5571734,3,206211,206211,0,2016,Pink ,4,R4,7,train,0
5093,8697,9257,tt4384088,7,206241,206241,0,2016,Ikari ,4,R4,6,train,0
5092,8680,9239,tt6750852,1,206743,206743,0,2016,Rabb Da Radio ,4,R4,5,train,0
5091,8768,9338,tt5937770,5,207167,207167,0,2016,Tell Me How I Die,4,R4,4,train,0
5090,7940,8416,tt5040624,5,211437,211437,0,2016,Ignacio de Loyola ,4,R4,3,train,0
5089,7968,8445,tt3955894,8,211637,213860,0,2016,Girl Asleep,4,R4,2,train,0
5088,8596,9146,tt6536312,2,212112,212112,0,2016,Falchi ,4,R4,1,train,0
5087,218,219,tt4383288,9,212723,212723,0,2016,Polina danser sa vie ,4,R4,0,train,4000000
4253,8516,9046,tt6263828,2,215285,215285,0,2016,Leaning into the Wind ,5,R5,160,test,0
4252,8150,8638,tt4874206,11,216902,216902,0,2016,Muchenik ,5,R5,159,test,0
4251,8737,9305,tt4964772,4,219599,219599,0,2016,Risk ,5,R5,158,test,0
4250,8686,9245,tt6559642,1,222288,222288,0,2016,Biz Size Doneriz ,5,R5,157,test,0
4249,7836,8304,tt3689910,8,222670,230906,0,2016,Sarusuberi Miss Hokusai,5,R5,156,test,0
4248,8842,9433,tt6559576,1,223293,223293,0,2016,Selfie ,5,R5,155,test,0
4247,8662,9218,tt4978710,10,224845,224845,0,2016,Marjorie Prime,5,R5,154,test,0
4246,7779,8244,tt3652526,14,225287,227736,0,2016,Fuocoammare ,5,R5,153,test,0
4245,7891,8363,tt4947738,2,227106,235339,0,2016,Spirit of the Game,5,R5,152,test,0
4244,8061,8545,tt5163286,2,228153,228153,0,2016,Jeremiah Tower The Last Magnificent,5,R5,151,test,0
4243,8141,8629,tt4291700,3,231063,231063,0,2016,Prooi ,5,R5,150,test,0
4242,7517,7970,tt3784652,10,231969,231969,0,2016,Few Less Men A,5,R5,149,test,0
4241,7638,8097,tt2381213,5,232401,232401,0,2016,Sundown ,5,R5,148,test,0
4240,2706,2758,tt0492956,20,232409,232409,0,2016,Plan The ,5,R5,147,test,0
4239,8409,8916,tt6256468,1,234055,234055,0,2016,Sarvann ,5,R5,146,test,0
4238,8149,8637,tt5529120,4,238178,238178,0,2016,Superplokhie ,5,R5,145,test,0
4237,8052,8535,tt6029366,1,244462,244462,0,2016,Azem 4 Alacakaranlik ,5,R5,144,test,0
4236,7757,8221,tt4228810,10,245756,245810,0,2016,Au nom de ma fille ,5,R5,143,test,0
4235,7608,8065,tt4503096,1,246199,246199,0,2016,On Air Storia di un Successo,5,R5,142,test,0
4234,7811,8277,tt3908142,7,246212,252153,0,2016,Love Witch The,5,R5,141,test,0
4233,8055,8538,tt5784568,3,248282,248282,0,2016,Questi giorni ,5,R5,140,test,0
4232,8500,9025,tt5816374,5,248370,248370,0,2016,Band Aid ,5,R5,139,test,0
4231,8593,9143,tt3844638,2,248431,248431,0,2016,Lyubov Pret a Porte ,5,R5,138,test,0
4230,8068,8552,tt5929796,3,249751,249751,0,2016,Rolling Stones The Havana Moon ,5,R5,137,test,0
4229,8056,8539,tt4866320,1,250602,250602,0,2016,Futuro ya no es lo que era El ,5,R5,136,test,0
4228,8614,9167,tt6545250,1,251057,251057,0,2016,Het doet zo zeer ,5,R5,135,test,0
4227,8325,8820,tt4843762,1,253990,253990,0,2016,Waterboys ,5,R5,134,test,0
4226,7865,8335,tt3914332,6,254536,254536,0,2016,Dean ,5,R5,133,test,0
4225,8078,8562,tt6117130,1,256663,256663,0,2016,Michael Buble Tour Stop 148,5,R5,132,test,0
4224,8616,9169,tt4895668,1,257552,257552,0,2016,Sao Jorge ,5,R5,131,test,0
4223,8188,8677,tt3771536,13,258256,258256,0,2016,Shivaay ,5,R5,130,test,0
4222,8688,9247,tt4694544,44,259108,259108,0,2016,Once Upon a Time in Venice,5,R5,129,test,0
4221,7679,8138,tt4508542,3,260039,260039,0,2016,Nacida para ganar ,5,R5,128,test,0
4220,7520,7974,tt4581576,29,261465,261465,0,2016,Aftermath ,5,R5,127,train,0
4219,8345,8842,tt6334740,1,261517,261517,0,2016,Trip to Jamaica A ,5,R5,126,train,0
4218,7708,8168,tt3810760,3,261865,271549,0,2016,Minimalism A Documentary About the Important Things,5,R5,125,train,0
4217,8283,8777,tt5247544,9,262709,262709,0,2016,Fille de Brest La ,5,R5,124,train,0
4216,8270,8762,tt5712152,2,265505,265505,0,2016,Layla M ,5,R5,123,train,0
4215,7929,8403,tt4926822,5,267694,267694,0,2016,C est quoi cette famille ,5,R5,122,train,0
4214,7694,8154,tt3468352,3,269563,269563,0,2016,punta del iceberg La ,5,R5,121,train,0
4213,8066,8550,tt4969044,4,270478,270478,0,2016,Riphagen ,5,R5,120,train,0
4212,8537,9074,tt6864496,1,271015,271015,0,2016,Becoming Who I Was,5,R5,119,train,0
4211,7999,8478,tt4547514,4,271862,271862,0,2016,Elegido El ,5,R5,118,train,0
4210,7583,8040,tt5725284,2,276632,276632,0,2016,Patriotai,5,R5,117,train,0
4209,7345,7788,tt4560008,11,278205,278205,0,2016,This Beautiful Fantastic,5,R5,116,train,0
4208,7445,7893,tt4486986,14,278805,278805,0,2016,All I See is You,5,R5,115,train,0
4207,8900,9511,tt5846676,1,281026,281026,0,2016,Sventasis ,5,R5,114,train,0
4206,8834,9420,tt5231916,11,281198,281198,0,2016,Mecanique de l Ombre La ,5,R5,113,train,0
4205,7567,8023,tt4683366,2,281755,281755,0,2016,Ghayal Once Again,5,R5,112,train,0
4204,8235,8724,tt1691152,6,282042,282042,0,2016,David Lynch The Art Life,5,R5,111,train,0
4203,7619,8076,tt5356804,1,282320,282320,0,2016,Azem 3 Cin Tohumu,5,R5,110,train,0
4202,8750,9319,tt6082228,4,283894,283894,0,2016,Elena and the Secret of Avalor,5,R5,109,train,0
4201,8907,9518,tt6857312,3,289644,289644,0,2016,Lighting Dindin ,5,R5,108,train,0
4200,7920,8392,tt5931144,1,289938,289938,0,2016,Bobby Sands 66 Days ,5,R5,107,train,0
4199,8124,8611,tt6239130,3,290749,290749,0,2016,Met Opera Tristan und Isolde ,5,R5,106,train,0
4198,8072,8556,tt6048828,1,295292,295292,0,2016,Cok Uzak Fazla Yakin ,5,R5,105,train,0
4197,7607,8064,tt5436082,5,299085,299085,0,2016,Bacio Un,5,R5,104,train,0
